library	chr	arm	count	total	prop	z
WBC1255_UC1	chr11	q	851060	34282403	0.02482498090930207	-38.50000879980593
WBC1255_UC1	chr12	p	201949	34282403	0.005890748090208262	2.2615250498395554
WBC1255_UC1	chr12	q	1467647	34282403	0.04281050543627295	13.92365865427668
WBC1255_UC1	chr13	q	1574649	34282403	0.045931698545169077	-6.815324195902419
WBC1255_UC1	chr14	q	678388	34282403	0.01978822779721713	5.519016137378119
WBC1255_UC1	chr15	q	989396	34282403	0.02886017062456211	5.674718466433901
WBC1255_UC1	chr16	p	488716	34282403	0.014255593460003373	2.2397551091471604
WBC1255_UC1	chr16	q	990771	34282403	0.028900278664829884	4.970025797297606
WBC1255_UC1	chr17	p	159752	34282403	0.004659883380987033	-14.849758065830674
WBC1255_UC1	chr17	q	892184	34282403	0.026024546762372522	3.6910907800468493
WBC1255_UC1	chr18	p	309824	34282403	0.009037406158488949	30.56275568872708
WBC1255_UC1	chr18	q	546993	34282403	0.015955503469228804	-13.457373191221834
WBC1255_UC1	chr19	p	249605	34282403	0.007280849011663506	1.107486422275412
WBC1255_UC1	chr2	p	1210881	34282403	0.03532077375089488	14.619690135510881
WBC1255_UC1	chr2	q	2074617	34282403	0.06051550703724007	-1.4097789127718021
WBC1255_UC1	chr20	p	499182	34282403	0.01456088127777974	10.223970455404867
WBC1255_UC1	chr20	q	612157	34282403	0.017856303713599073	4.068029697069106
WBC1255_UC1	chr21	q	421469	34282403	0.012294033180812909	-13.2410770357111
WBC1255_UC1	chr22	q	382605	34282403	0.01116039036120076	-5.79049319117958
WBC1255_UC1	chr3	p	495414	34282403	0.014450970662704128	8.577998745274765
WBC1255_UC1	chr3	q	480926	34282403	0.014028363180959048	14.00072552214876
WBC1255_UC1	chr4	p	783778	34282403	0.022862399698177518	16.396430583458176
WBC1255_UC1	chr4	q	2189422	34282403	0.06386430962847033	4.164785680284138
WBC1255_UC1	chr5	p	364459	34282403	0.010631080907601488	8.16931840060495
WBC1255_UC1	chr5	q	607449	34282403	0.01771897378372222	13.078151962369844
WBC1255_UC1	chr6	p	622782	34282403	0.018166229479304588	5.3579252838329685
WBC1255_UC1	chr6	q	1837630	34282403	0.053602718572557474	6.702146170436256
WBC1255_UC1	chr7	p	1099117	34282403	0.03206067555999502	16.579749207478383
WBC1255_UC1	chr7	q	1539697	34282403	0.044912166746304216	10.576612007557669
WBC1255_UC1	chr8	p	665696	34282403	0.01941800870843272	12.88503710936433
WBC1255_UC1	chr8	q	1099622	34282403	0.03207540614932973	-0.8543463278255911
WBC1255_UC1	chr9	p	367392	34282403	0.010716635003678126	-14.494967162404988
WBC1255_UC1	chr9	q	576609	34282403	0.016819386902370875	-22.649871030209425
WBC1260_UC1	chr1	p	2344569	34933160	0.06711585782677548	-2.27888411549968
WBC1260_UC1	chr1	q	1679635	34933160	0.04808139315195075	-5.116969662151794
WBC1260_UC1	chr10	p	863467	34933160	0.024717689438917063	19.947714723254027
WBC1260_UC1	chr10	q	1560889	34933160	0.0446821587282685	-23.947052733344552
WBC1260_UC1	chr11	p	692363	34933160	0.019819649868491714	-11.108745578893378
WBC1260_UC1	chr11	q	1221365	34933160	0.03496291202971618	50.74061748302438
WBC1260_UC1	chr12	p	172089	34933160	0.0049262362752181595	-7.450039264647933
WBC1260_UC1	chr12	q	1323713	34933160	0.03789273572731468	-3.7527306741738924
WBC1260_UC1	chr13	q	1792355	34933160	0.05130812671971273	0.26588101366442907
WBC1260_UC1	chr14	q	582427	34933160	0.01667261135265175	-12.642924570240915
WBC1260_UC1	chr15	q	1685956	34933160	0.04826233870626075	49.99158766499939
WBC1260_UC1	chr16	p	467789	34933160	0.013390972932308443	-0.09942172407150682
WBC1260_UC1	chr16	q	945843	34933160	0.027075792742483073	0.8180583205086761
WBC1260_UC1	chr17	p	204560	34933160	0.005855754246108855	-5.961931322132943
WBC1260_UC1	chr17	q	844016	34933160	0.024160883241023716	0.6224111034980282
WBC1260_UC1	chr18	p	200655	34933160	0.0057439693403058874	-10.64977353073552
WBC1260_UC1	chr18	q	678182	34933160	0.01941370319776396	-6.086884165142882
WBC1260_UC1	chr19	p	235557	34933160	0.006743077351147162	-0.3094113556799548
WBC1260_UC1	chr2	p	1177812	34933160	0.03371615966033419	4.728807045485848
WBC1260_UC1	chr2	q	1985877	34933160	0.05684790611556469	-8.749715472217085
WBC1260_UC1	chr20	p	566954	34933160	0.016229679765586622	23.48273442230587
WBC1260_UC1	chr20	q	705245	34933160	0.020188411240208443	11.477073314560707
WBC1260_UC1	chr21	q	517168	34933160	0.014804500938363434	-3.4858105763058695
WBC1260_UC1	chr22	q	468810	34933160	0.013420200176565762	-0.5652151046987084
WBC1260_UC1	chr3	p	438877	34933160	0.012563335237922937	-3.159469456946395
WBC1260_UC1	chr3	q	429202	34933160	0.012286377756836197	-6.865171771059637
WBC1260_UC1	chr4	p	668466	34933160	0.01913557204673153	1.1735559373968014
WBC1260_UC1	chr4	q	2023156	34933160	0.057915058357159786	-1.1025822577621425
WBC1260_UC1	chr5	p	495657	34933160	0.014188724982223195	43.08208582683953
WBC1260_UC1	chr5	q	489018	34933160	0.01399867632931003	-17.936699926647535
WBC1260_UC1	chr6	p	555582	34933160	0.01590414379918679	-1.141222965411874
WBC1260_UC1	chr6	q	1626740	34933160	0.046567215791528734	-6.81946110874403
WBC1260_UC1	chr7	p	1014460	34933160	0.02904002958793307	-1.8657965147146154
WBC1260_UC1	chr7	q	1451853	34933160	0.041560883699041255	0.13294688859991213
WBC1260_UC1	chr8	p	524899	34933160	0.015025809288366698	-24.114592479100075
WBC1260_UC1	chr8	q	1130018	34933160	0.03234800401681382	0.05199948935650903
WBC1260_UC1	chr9	p	461098	34933160	0.01319943572239099	-7.401417045238676
WBC1260_UC1	chr9	q	706838	34933160	0.020234012611512957	-11.085493947635799
WBC1265_UC1	chr1	p	2412596	34556553	0.0698158754433638	0.6645286285822142
WBC1265_UC1	chr1	q	1749618	34556553	0.050630570705359416	1.797793382015138
WBC1265_UC1	chr10	p	703208	34556553	0.02034948335269435	1.5009829833719592
WBC1265_UC1	chr10	q	1741308	34556553	0.05039009533155694	-4.791945280120106
WBC1265_UC1	chr11	p	777895	34556553	0.02251078109555661	0.01732103393727519
WBC1265_UC1	chr11	q	1024899	34556553	0.029658600497566988	4.048636889956635
WBC1265_UC1	chr12	p	199016	34556553	0.00575913922896187	0.9363697738889842
WBC1265_UC1	chr12	q	1325924	34556553	0.03836968345772219	-2.038393836349512
WBC1265_UC1	chr13	q	1708111	34556553	0.04942943817341967	-2.208508802264468
WBC1265_UC1	chr14	q	642013	34556553	0.0185786180699215	-1.5321920383981662
WBC1265_UC1	chr15	q	906081	34556553	0.026220236723263457	-0.3552058649127068
WBC1265_UC1	chr16	p	492913	34556553	0.01426395161577603	2.2623675775371432
WBC1265_UC1	chr16	q	906120	34556553	0.026221365308050255	-1.1263551033439418
WBC1265_UC1	chr17	p	236797	34556553	0.006852448506655163	1.4455958302833887
WBC1265_UC1	chr17	q	854576	34556553	0.024729781352902876	1.5591499804209923
WBC1265_UC1	chr18	p	233044	34556553	0.006743843924479389	1.862189743781441
WBC1265_UC1	chr18	q	768619	34556553	0.022242351544727278	-0.05816308581972524
WBC1265_UC1	chr19	p	243180	34556553	0.007037160216761203	0.4654256047191851
WBC1265_UC1	chr2	p	1155480	34556553	0.03343736280641185	3.010295969063038
WBC1265_UC1	chr2	q	2099566	34556553	0.060757390935374835	-0.9256988547240761
WBC1265_UC1	chr20	p	467211	34556553	0.013520185303204287	1.9555411698932443
WBC1265_UC1	chr20	q	590411	34556553	0.01708535570662965	1.6187483730817542
WBC1265_UC1	chr21	q	540427	34556553	0.015638915142954218	-0.24341366488807886
WBC1265_UC1	chr22	q	470393	34556553	0.01361226624657847	-0.121107543093217
WBC1265_UC1	chr3	p	452439	34556553	0.01309271211165072	0.13223832772359717
WBC1265_UC1	chr3	q	448853	34556553	0.01298894018740816	1.5502806864504606
WBC1265_UC1	chr4	p	636648	34556553	0.018423365316558048	-1.7355761152500604
WBC1265_UC1	chr4	q	2013120	34556553	0.05825581041025706	-0.8008860681990058
WBC1265_UC1	chr5	p	350365	34556553	0.010138887405812726	3.3392013635367577
WBC1265_UC1	chr5	q	535257	34556553	0.01548930531352476	-5.509834136099911
WBC1265_UC1	chr6	p	583920	34556553	0.016897518684806323	1.7128204094534791
WBC1265_UC1	chr6	q	1749250	34556553	0.05061992149506347	0.9694768885596857
WBC1265_UC1	chr7	p	1011403	34556553	0.029268052285191755	-0.4733780959775896
WBC1265_UC1	chr7	q	1441129	34556553	0.04170349397985384	0.5773659347749389
WBC1265_UC1	chr8	p	622179	34556553	0.018004660360655764	0.9790737534406018
WBC1265_UC1	chr8	q	1116888	34556553	0.032320584752767445	-0.039165329752336685
WBC1265_UC1	chr9	p	536484	34556553	0.015524812327201732	-0.7576395712002111
WBC1265_UC1	chr9	q	809212	34556553	0.023417034679355894	-0.3054932710939128
WBC1269_UC1	chr1	p	2417928	34456001	0.07017436527239479	1.0553347940348863
WBC1269_UC1	chr1	q	1741686	34456001	0.05054811787357447	1.5741362290047227
WBC1269_UC1	chr10	p	706785	34456001	0.02051268224655554	2.190164344296734
WBC1269_UC1	chr10	q	1793783	34456001	0.052060104131062684	0.8123913174401113
WBC1269_UC1	chr11	p	788358	34456001	0.022880136322262122	1.5443631992518012
WBC1269_UC1	chr11	q	1023380	34456001	0.029701067166790482	4.422455977168543
WBC1269_UC1	chr12	p	194199	34456001	0.0056361444846719155	-0.3020508975344085
WBC1269_UC1	chr12	q	1347566	34456001	0.039109762041160845	0.6217382862831741
WBC1269_UC1	chr13	q	1695073	34456001	0.049195291119245095	-2.5169000400896513
WBC1269_UC1	chr14	q	660424	34456001	0.019167169167426015	1.898663564808862
WBC1269_UC1	chr15	q	920811	34456001	0.026724256247844896	0.796034926855717
WBC1269_UC1	chr16	p	462266	34456001	0.013416124523562674	-0.03137566490919139
WBC1269_UC1	chr16	q	956219	34456001	0.027751885658466285	2.356637360263028
WBC1269_UC1	chr17	p	229939	34456001	0.006673409372143912	0.11495984416837501
WBC1269_UC1	chr17	q	843605	34456001	0.024483543519748564	1.1536985534106146
WBC1269_UC1	chr18	p	228013	34456001	0.006617511997402136	0.28133104709187434
WBC1269_UC1	chr18	q	756695	34456001	0.021961196251416407	-0.6573916343829268
WBC1269_UC1	chr19	p	246039	34456001	0.0071406719543570946	0.7381539051489541
WBC1269_UC1	chr2	p	1135770	34456001	0.03296290826088611	0.08574578037168024
WBC1269_UC1	chr2	q	2073190	34456001	0.060169199553947075	-2.102840947523006
WBC1269_UC1	chr20	p	474156	34456001	0.013761202293905204	3.8704442663814516
WBC1269_UC1	chr20	q	603104	34456001	0.01750359828466455	2.94749392533251
WBC1269_UC1	chr21	q	528337	34456001	0.015333671484395418	-1.4295405192676744
WBC1269_UC1	chr22	q	477237	34456001	0.013850620679979664	0.4300309594473835
WBC1269_UC1	chr3	p	446368	34456001	0.01295472449051763	-0.7257797482708757
WBC1269_UC1	chr3	q	460533	34456001	0.01336582849530333	6.064734489938265
WBC1269_UC1	chr4	p	643828	34456001	0.018685511414978193	-0.6647948587957687
WBC1269_UC1	chr4	q	1990448	34456001	0.05776781815161893	-1.2329462821558201
WBC1269_UC1	chr5	p	340684	34456001	0.009887508419796017	0.872305887047234
WBC1269_UC1	chr5	q	550610	34456001	0.0159800900864845	-1.4183287580342878
WBC1269_UC1	chr6	p	572958	34456001	0.016628685377621157	0.9404413907948291
WBC1269_UC1	chr6	q	1672024	34456001	0.04852635104114375	-3.054178331296304
WBC1269_UC1	chr7	p	989247	34456001	0.0287104414699779	-3.8784232029999908
WBC1269_UC1	chr7	q	1375734	34456001	0.03992726840238947	-4.957918565266173
WBC1269_UC1	chr8	p	631343	34456001	0.01832316524485822	3.662140165172527
WBC1269_UC1	chr8	q	1153113	34456001	0.0334662458362478	3.76998086975464
WBC1269_UC1	chr9	p	520671	34456001	0.01511118484121242	-1.9394046962013738
WBC1269_UC1	chr9	q	803877	34456001	0.02333053681998674	-0.5984371975401404
WBC1277_UC1	chr1	p	2389855	34580250	0.06911040261420898	-0.10453958163251764
WBC1277_UC1	chr1	q	1724753	34580250	0.04987682275287194	-0.2467831048237718
WBC1277_UC1	chr10	p	706777	34580250	0.020438747550986472	1.8779415534046004
WBC1277_UC1	chr10	q	1834873	34580250	0.053061299441154994	4.1722751212360025
WBC1277_UC1	chr11	p	773210	34580250	0.022359873048922434	-0.6065849883250445
WBC1277_UC1	chr11	q	1007739	34580250	0.029142039169757303	-0.4984699960234362
WBC1277_UC1	chr12	p	200364	34580250	0.005794174420370009	1.2891352966565914
WBC1277_UC1	chr12	q	1340508	34580250	0.03876513327694276	-0.6169923925863082
WBC1277_UC1	chr13	q	1764565	34580250	0.051028115759718336	-0.10291682093445212
WBC1277_UC1	chr14	q	649323	34580250	0.018777278938122192	-0.3741332807231999
WBC1277_UC1	chr15	q	913153	34580250	0.026406778435667758	0.07087768584756728
WBC1277_UC1	chr16	p	455719	34580250	0.013178591826259209	-0.674005541099519
WBC1277_UC1	chr16	q	918488	34580250	0.026561057250887428	-0.353320967255339
WBC1277_UC1	chr17	p	226075	34580250	0.006537691312237476	-0.8937097685964707
WBC1277_UC1	chr17	q	819996	34580250	0.02371284186782918	-0.11532692722762417
WBC1277_UC1	chr18	p	227705	34580250	0.006584828044910028	-0.12766066018843905
WBC1277_UC1	chr18	q	764253	34580250	0.02210085236515063	-0.35974143066293307
WBC1277_UC1	chr19	p	227971	34580250	0.006592520296990334	-0.7060926446967292
WBC1277_UC1	chr2	p	1134710	34580250	0.032813817135503645	-0.8332558036184959
WBC1277_UC1	chr2	q	2119177	34580250	0.06128287100295689	0.12593965275655755
WBC1277_UC1	chr20	p	457414	34580250	0.013227608244590482	-0.3690116090277274
WBC1277_UC1	chr20	q	565291	34580250	0.016347221318527193	-0.7262849560515392
WBC1277_UC1	chr21	q	542483	34580250	0.015687654080002313	-0.054022139574782926
WBC1277_UC1	chr22	q	467406	34580250	0.013516559307697313	-0.34240730339145387
WBC1277_UC1	chr3	p	452447	34580250	0.013083971342023265	0.07788752236240128
WBC1277_UC1	chr3	q	441450	34580250	0.01276595744680851	-1.1206572554403127
WBC1277_UC1	chr4	p	647533	34580250	0.0187255152869051	-0.5013920978808377
WBC1277_UC1	chr4	q	2044381	34580250	0.059119902256345745	-0.035833546789514795
WBC1277_UC1	chr5	p	339571	34580250	0.009819795981810427	0.20781316386620535
WBC1277_UC1	chr5	q	558438	34580250	0.016149044613616152	-0.00981245008354847
WBC1277_UC1	chr6	p	566006	34580250	0.01636789786077313	0.19117855409294568
WBC1277_UC1	chr6	q	1727591	34580250	0.04995889272055581	-0.30096131142684796
WBC1277_UC1	chr7	p	1029368	34580250	0.02976751180225707	2.576566665382135
WBC1277_UC1	chr7	q	1457220	34580250	0.04214023900926107	1.9384025184271814
WBC1277_UC1	chr8	p	612958	34580250	0.01772566710766984	-1.3711490007905396
WBC1277_UC1	chr8	q	1112716	34580250	0.03217778934507414	-0.5139380111020608
WBC1277_UC1	chr9	p	546948	34580250	0.01581677402563602	0.07651716338068315
WBC1277_UC1	chr9	q	811815	34580250	0.023476261738998416	-0.10490787476059427
WBC1296_UC1	chr1	p	2399584	34597567	0.06935701576934586	0.1643047026523215
WBC1296_UC1	chr1	q	1730002	34597567	0.050003573950734743	0.09703543288994856
WBC1296_UC1	chr10	p	696043	34597567	0.02011826438546965	0.5245560068565502
WBC1296_UC1	chr10	q	1778698	34597567	0.051411071766982924	-1.3656785418862258
WBC1296_UC1	chr11	p	775275	34597567	0.02240836761729517	-0.4060916817745582
WBC1296_UC1	chr11	q	1011018	34597567	0.029222228256686373	0.20740620826331876
WBC1296_UC1	chr12	p	196245	34597567	0.005672219667932141	0.061186189812414825
WBC1296_UC1	chr12	q	1352054	34597567	0.03907945318813892	0.51279640453170094
WBC1296_UC1	chr13	q	1758395	34597567	0.05082423859458094	-0.3714400852678739
WBC1296_UC1	chr14	q	652016	34597567	0.018845718255275003	0.024821739034593067
WBC1296_UC1	chr15	q	914783	34597567	0.026440674282096194	0.1482998474440658
WBC1296_UC1	chr16	p	462113	34597567	0.013356806274845858	-0.19185748177675926
WBC1296_UC1	chr16	q	927422	34597567	0.026805988987607134	0.20406815394191477
WBC1296_UC1	chr17	p	232879	34597567	0.0067310802519726315	0.543575343570191
WBC1296_UC1	chr17	q	822511	34597567	0.023773665934370473	-0.015174955210037339
WBC1296_UC1	chr18	p	228855	34597567	0.006614771495348213	0.24703768510911564
WBC1296_UC1	chr18	q	775165	34597567	0.022405188202973925	0.2888919997344765
WBC1296_UC1	chr19	p	237716	34597567	0.006870887770807699	0.027338073329895546
WBC1296_UC1	chr2	p	1137246	34597567	0.032870692901613575	-0.48267209844090975
WBC1296_UC1	chr2	q	2114515	34597567	0.06111744794077572	-0.2051200257114844
WBC1296_UC1	chr20	p	459397	34597567	0.013278303644877688	0.03376820622664411
WBC1296_UC1	chr20	q	572747	34597567	0.01655454558408688	-0.06762127568109845
WBC1296_UC1	chr21	q	544926	34597567	0.01575041389471115	0.18985221953069908
WBC1296_UC1	chr22	q	475230	34597567	0.01373593698077093	0.16485190930011817
WBC1296_UC1	chr3	p	450656	34597567	0.013025655821405014	-0.28472305379376533
WBC1296_UC1	chr3	q	443219	34597567	0.01281069850952236	-0.5847386384138333
WBC1296_UC1	chr4	p	651299	34597567	0.018824994254653803	-0.0950529811871683
WBC1296_UC1	chr4	q	2044836	34597567	0.059103462390866966	-0.05038912973258294
WBC1296_UC1	chr5	p	338141	34597567	0.009773548527270718	-0.24603398625150355
WBC1296_UC1	chr5	q	560652	34597567	0.016204954527582822	0.4562894468890791
WBC1296_UC1	chr6	p	567208	34597567	0.016394447621128967	0.2674580823403148
WBC1296_UC1	chr6	q	1737434	34597567	0.050218386743784614	0.19776299905965206
WBC1296_UC1	chr7	p	1013492	34597567	0.029293736175147807	-0.31653966774406345
WBC1296_UC1	chr7	q	1434696	34597567	0.04146811826392301	-0.15613974637728956
WBC1296_UC1	chr8	p	624875	34597567	0.018061241127157873	1.4557068026699451
WBC1296_UC1	chr8	q	1120453	34597567	0.032385311949825836	0.17604260585346168
WBC1296_UC1	chr9	p	547939	34597567	0.01583750094334668	0.1357355406136204
WBC1296_UC1	chr9	q	807832	34597567	0.023349387545083734	-0.5345950924690284
WBC1298_UC1	chr1	p	2365090	34630215	0.06829556212688832	-0.9928344801688054
WBC1298_UC1	chr1	q	1726519	34630215	0.049855855645135325	-0.3036573627687888
WBC1298_UC1	chr10	p	691078	34630215	0.019955925771757407	-0.16099243089208765
WBC1298_UC1	chr10	q	1784912	34630215	0.05154204211553408	-0.9261587514529743
WBC1298_UC1	chr11	p	777929	34630215	0.022463880169383874	-0.17658360495706446
WBC1298_UC1	chr11	q	1008873	34630215	0.029132738563708023	-0.5803399455022178
WBC1298_UC1	chr12	p	197468	34630215	0.005702188103654569	0.3629351019560448
WBC1298_UC1	chr12	q	1348062	34630215	0.03892733556519935	-0.03397387669967438
WBC1298_UC1	chr13	q	1790842	34630215	0.05171327986268639	0.7995015612765941
WBC1298_UC1	chr14	q	648347	34630215	0.01872200331415788	-0.6963528552050353
WBC1298_UC1	chr15	q	906083	34630215	0.026164521358010628	-0.48246641352062125
WBC1298_UC1	chr16	p	450761	34630215	0.013016407781470602	-1.1127843442105465
WBC1298_UC1	chr16	q	913248	34630215	0.026371421603937486	-0.7848732357229498
WBC1298_UC1	chr17	p	226061	34630215	0.006527854360707838	-0.9668189340017752
WBC1298_UC1	chr17	q	800745	34630215	0.02312272678642047	-1.087001339695201
WBC1298_UC1	chr18	p	228698	34630215	0.006604001736633746	0.11226995759236369
WBC1298_UC1	chr18	q	789470	34630215	0.02279714405469328	1.124270673779029
WBC1298_UC1	chr19	p	222255	34630215	0.006417950336144318	-1.1660421135530543
WBC1298_UC1	chr2	p	1142447	34630215	0.03298989047570164	0.2520648559801203
WBC1298_UC1	chr2	q	2134595	34630215	0.06163966928879881	0.8399968357835047
WBC1298_UC1	chr20	p	461364	34630215	0.013322585493621683	0.3855917396277542
WBC1298_UC1	chr20	q	564910	34630215	0.016312633346342205	-0.8361700242292236
WBC1298_UC1	chr21	q	551431	34630215	0.015923406770648116	0.8620741969961743
WBC1298_UC1	chr22	q	457365	34630215	0.013207108301233474	-1.0579398902139319
WBC1298_UC1	chr3	p	452364	34630215	0.013062696838584456	-0.054399043333948065
WBC1298_UC1	chr3	q	445372	34630215	0.012860792230137757	0.015295331400730066
WBC1298_UC1	chr4	p	660739	34630215	0.019079841115626918	0.9459132725194497
WBC1298_UC1	chr4	q	2092264	34630215	0.06041729743808983	1.11285852749719
WBC1298_UC1	chr5	p	341523	34630215	0.009861994792697648	0.6219291460350627
WBC1298_UC1	chr5	q	563201	34630215	0.016263283378402358	0.9425571959581754
WBC1298_UC1	chr6	p	567825	34630215	0.01639680839405704	0.27424076673516296
WBC1298_UC1	chr6	q	1756028	34630215	0.05070797279196794	1.1387036082726274
WBC1298_UC1	chr7	p	1020297	34630215	0.029462623896501942	0.7147715865265543
WBC1298_UC1	chr7	q	1437382	34630215	0.0415065860838577	-0.03626177021458376
WBC1298_UC1	chr8	p	618723	34630215	0.017866565367844235	-0.18423034397932675
WBC1298_UC1	chr8	q	1134910	34630215	0.03277224816536657	1.4625457751861572
WBC1298_UC1	chr9	p	554699	34630215	0.01601777522894386	0.6507928587792485
WBC1298_UC1	chr9	q	796335	34630215	0.02299538134545223	-1.7335145439178103
WBC1300_UC1	chr1	p	2419034	34578505	0.0699577381960267	0.819179706239303
WBC1300_UC1	chr1	q	1719278	34578505	0.049721004421677574	-0.6694475978112614
WBC1300_UC1	chr10	p	691208	34578505	0.01998952817653626	-0.019091033720041038
WBC1300_UC1	chr10	q	1808053	34578505	0.05228835081215917	1.57835807672861
WBC1300_UC1	chr11	p	782975	34578505	0.022643402310192417	0.5656229723462177
WBC1300_UC1	chr11	q	1014655	34578505	0.029343518466168506	1.2750810748212074
WBC1300_UC1	chr12	p	194268	34578505	0.00561817232989107	-0.4830105647064481
WBC1300_UC1	chr12	q	1344160	34578505	0.038872704299969016	-0.23034002860755715
WBC1300_UC1	chr13	q	1735331	34578505	0.050185252369933285	-1.2130383426835407
WBC1300_UC1	chr14	q	658051	34578505	0.019030637675052753	1.1027771284244117
WBC1300_UC1	chr15	q	916675	34578505	0.026509966234803964	0.30657094332020035
WBC1300_UC1	chr16	p	475308	34578505	0.013745764890645214	0.8604457587954799
WBC1300_UC1	chr16	q	945789	34578505	0.02735193438814084	1.4464715725458617
WBC1300_UC1	chr17	p	236899	34578505	0.006851048071627157	1.4351876630993372
WBC1300_UC1	chr17	q	821066	34578505	0.02374498261275321	-0.06240447121145718
WBC1300_UC1	chr18	p	233917	34578505	0.0067648095254551925	2.124543476529097
WBC1300_UC1	chr18	q	775578	34578505	0.02242948328737752	0.3406723094449902
WBC1300_UC1	chr19	p	227412	34578505	0.006576686875271212	-0.7478098672623696
WBC1300_UC1	chr2	p	1139931	34578505	0.03296646283579929	0.10765627281210123
WBC1300_UC1	chr2	q	2097158	34578505	0.060649180755501145	-1.1422589091904782
WBC1300_UC1	chr20	p	467334	34578505	0.013515159200780948	1.9156083043067607
WBC1300_UC1	chr20	q	593718	34578505	0.017170146598298568	1.8881267819128316
WBC1300_UC1	chr21	q	536797	34578505	0.01552400833986316	-0.6899226785092621
WBC1300_UC1	chr22	q	485066	34578505	0.014027963325771314	0.8400940694281553
WBC1300_UC1	chr3	p	458760	34578505	0.013267201690761355	1.2172285009014765
WBC1300_UC1	chr3	q	444096	34578505	0.012843123206165217	-0.19634825319924606
WBC1300_UC1	chr4	p	645890	34578505	0.018678945200204577	-0.6916157031562735
WBC1300_UC1	chr4	q	2000270	34578505	0.05784720883681929	-1.162655092435776
WBC1300_UC1	chr5	p	337959	34578505	0.009773672979789034	-0.24481267750436372
WBC1300_UC1	chr5	q	555998	34578505	0.016079295504533814	-0.5912869999247304
WBC1300_UC1	chr6	p	562035	34578505	0.01625388373499664	-0.13639290460213876
WBC1300_UC1	chr6	q	1712594	34578505	0.049527705145147254	-1.1296652775538967
WBC1300_UC1	chr7	p	1014883	34578505	0.02935011215782753	0.027719730997242387
WBC1300_UC1	chr7	q	1415742	34578505	0.04094283428389978	-1.7930918934650286
WBC1300_UC1	chr8	p	623710	34578505	0.018037506248462738	1.2557655805034142
WBC1300_UC1	chr8	q	1126369	34578505	0.032574253860888434	0.8042452853625834
WBC1300_UC1	chr9	p	542949	34578505	0.015701922335855757	-0.2516228324543013
WBC1300_UC1	chr9	q	817589	34578505	0.023644428814953104	0.4646267228402706
WBC1303_UC1	chr1	p	2397370	34552742	0.06938291612283622	0.19253986307178317
WBC1303_UC1	chr1	q	1723615	34552742	0.04988359534534191	-0.22841213177721473
WBC1303_UC1	chr10	p	690417	34552742	0.01998154010468981	-0.052824290705124385
WBC1303_UC1	chr10	q	1807651	34552742	0.052315703338392076	1.6701496671969764
WBC1303_UC1	chr11	p	779724	34552742	0.022566197495990332	0.2464315865807331
WBC1303_UC1	chr11	q	1011619	34552742	0.02927753172237387	0.6942230799646325
WBC1303_UC1	chr12	p	192455	34552742	0.005569890806350477	-0.969151961606515
WBC1303_UC1	chr12	q	1340737	34552742	0.038802622379433736	-0.4822418836314986
WBC1303_UC1	chr13	q	1745575	34552742	0.050519145484893786	-0.7732732071067989
WBC1303_UC1	chr14	q	658497	34552742	0.019057734983811126	1.2607361467317095
WBC1303_UC1	chr15	q	912493	34552742	0.026408700067855687	0.07526692327513754
WBC1303_UC1	chr16	p	466476	34552742	0.013500404685683122	0.19663904954323508
WBC1303_UC1	chr16	q	937675	34552742	0.027137498957390992	0.9584826418341489
WBC1303_UC1	chr17	p	229665	34552742	0.006646795209480047	-0.08283916037625672
WBC1303_UC1	chr17	q	820451	34552742	0.023744888321743034	-0.06255972933788205
WBC1303_UC1	chr18	p	228315	34552742	0.006607724504179726	0.15885493090016103
WBC1303_UC1	chr18	q	772056	34552742	0.022344275889884514	0.1590690946332823
WBC1303_UC1	chr19	p	234984	34552742	0.0068007337883633084	-0.1575006400837795
WBC1303_UC1	chr2	p	1145004	34552742	0.033137862112361444	1.1641658822962915
WBC1303_UC1	chr2	q	2088107	34552742	0.06043245424632291	-1.575991712210828
WBC1303_UC1	chr20	p	465699	34552742	0.013477917324188049	1.6197180245410896
WBC1303_UC1	chr20	q	585293	34552742	0.01693911875358546	1.154157460685563
WBC1303_UC1	chr21	q	543384	34552742	0.015726219354747592	0.09583620060459717
WBC1303_UC1	chr22	q	474452	34552742	0.01373124020085005	0.15399171167165857
WBC1303_UC1	chr3	p	454552	34552742	0.013155309063460144	0.5214711858133726
WBC1303_UC1	chr3	q	447570	34552742	0.012953241163899525	1.1226696699150744
WBC1303_UC1	chr4	p	652224	34552742	0.01887618643984897	0.11405038794277286
WBC1303_UC1	chr4	q	2019492	34552742	0.05844664947285515	-0.6319203422927067
WBC1303_UC1	chr5	p	336614	34552742	0.009742034365897791	-0.5552966790808357
WBC1303_UC1	chr5	q	555662	34552742	0.01608156018413821	-0.5724071379332919
WBC1303_UC1	chr6	p	570576	34552742	0.0165131901832856	0.6086147068369309
WBC1303_UC1	chr6	q	1714888	34552742	0.04963102494152273	-0.9310938670612131
WBC1303_UC1	chr7	p	1009067	34552742	0.02920367361872467	-0.8665058066843785
WBC1303_UC1	chr7	q	1426728	34552742	0.0412913105420114	-0.7071289084532061
WBC1303_UC1	chr8	p	627720	34552742	0.018167009726753378	2.3466952649072637
WBC1303_UC1	chr8	q	1133102	34552742	0.03279340319792855	1.5328829918777622
WBC1303_UC1	chr9	p	543127	34552742	0.015718781450108937	-0.20345506329561922
